ID_Cliente,Nome,Idade,Data_Cadastro,Localizacao,Genero
1389,Otávio Oliveira,19,2023-07-09,Porto,Masculino
1390,Katia Rodrigues,69,2024-07-04,Setúbal,Masculino
1391,Mariana Silva,37,2023-05-11,Lisboa,Feminino
1392,Natália Almeida,88,2024-02-12,Évora,Feminino
1393,Ana Costa,85,2023-04-04,Coimbra,Feminino
1394,Otávio Pereira,87,2023-03-21,Açores,Feminino
1395,Leonardo Almeida,43,2024-02-15,Porto,Masculino
1396,Sara Rodrigues,67,2024-08-12,Madeira,Feminino
1397,Gabriel Santos,83,2023-06-03,Braga,Feminino
1398,Fernanda Silva,21,2023-06-16,Açores,Feminino
1399,Helena Costa,72,2023-07-21,Porto,Masculino
1400,Leonardo Costa,82,2023-12-23,Porto,Masculino
1401,Daniela Nascimento,56,2023-05-13,Lisboa,Feminino
1402,Katia Pereira,90,2023-03-18,Madeira,Masculino
1403,Leonardo Costa,54,2023-02-06,Açores,Masculino
1404,Mariana Lima,49,2024-09-03,Évora,Masculino
1405,Leonardo Nascimento,30,2024-07-22,Setúbal,Feminino
1406,Carlos Santos,25,2023-10-11,Coimbra,Feminino
1407,Gabriel Nascimento,27,2023-12-07,Madeira,Feminino
1408,Thiago Lima,84,2023-11-11,Braga,Feminino
1409,Natália Nascimento,80,2023-10-20,Coimbra,Masculino
1410,Rafael Oliveira,80,2022-12-22,Leiria,Masculino
1411,Rafael Lima,33,2023-01-08,Faro,Feminino
1412,Patrícia Silva,38,2023-05-27,Évora,Masculino
1413,Vanessa Almeida,32,2024-08-18,Évora,Feminino
1414,Bruno Lima,37,2024-08-21,Évora,Feminino
1415,Leonardo Costa,55,2023-08-10,Lisboa,Masculino
1416,Eduardo Ferreira,71,2024-10-31,Braga,Feminino
1417,Gabriel Oliveira,80,2024-12-17,Porto,Feminino
1418,Carlos Silva,71,2023-08-15,Açores,Feminino
1419,Thiago Nascimento,61,2023-11-29,Leiria,Masculino
1420,Eduardo Lima,76,2023-09-16,Leiria,Masculino
1421,Katia Santos,70,2023-11-19,Faro,Feminino
1422,Katia Lima,23,2023-02-02,Leiria,Feminino
1423,Carlos Oliveira,21,2023-05-14,Braga,Masculino
1424,Sara Santos,42,2023-03-27,Madeira,Masculino
1425,Thiago Lima,42,2023-08-20,Madeira,Masculino
1426,Daniela Lima,41,2024-11-30,Braga,Masculino
1427,Helena Ferreira,74,2024-09-24,Madeira,Feminino
1428,Mariana Ferreira,23,2023-08-04,Lisboa,Feminino
1429,Natália Oliveira,71,2024-11-25,Madeira,Feminino
1430,Mariana Costa,29,2024-08-24,Porto,Masculino
1431,Juliana Oliveira,41,2024-04-02,Porto,Masculino
1432,Juliana Almeida,39,2024-10-20,Açores,Feminino
1433,Fernanda Silva,25,2024-02-18,Setúbal,Masculino
1434,Katia Oliveira,70,2024-01-23,Braga,Feminino
1435,Daniela Silva,43,2024-04-18,Açores,Masculino
1436,Patrícia Lima,82,2023-11-21,Porto,Feminino
1437,Bruno Rodrigues,77,2023-06-02,Setúbal,Masculino
1438,Patrícia Silva,70,2023-03-12,Faro,Masculino
1439,Igor Lima,30,2024-04-11,Madeira,Masculino
1440,Juliana Ferreira,70,2023-09-20,Porto,Masculino
1441,Eduardo Rodrigues,87,2024-06-30,Faro,Feminino
1442,Sara Nascimento,23,2024-12-18,Leiria,Feminino
1443,Fernanda Silva,25,2023-08-14,Braga,Feminino
1444,Mariana Rodrigues,45,2023-04-30,Madeira,Feminino
1445,Bruno Oliveira,86,2023-05-23,Porto,Feminino
1446,Carlos Almeida,33,2024-07-29,Madeira,Feminino
1447,Natália Pereira,82,2024-01-29,Évora,Feminino
1448,Otávio Costa,49,2023-02-10,Évora,Feminino
1449,Gabriel Nascimento,60,2024-12-03,Coimbra,Masculino
1450,Vanessa Nascimento,18,2024-12-10,Coimbra,Feminino
1451,Sara Nascimento,68,2023-06-17,Porto,Masculino
1452,Sara Silva,74,2023-01-31,Porto,Feminino
1453,Mariana Ferreira,63,2023-11-19,Coimbra,Masculino
1454,Daniela Nascimento,65,2024-06-05,Leiria,Masculino
1455,Helena Silva,53,2023-01-23,Évora,Masculino
1456,Carlos Ferreira,56,2024-05-07,Faro,Feminino
1457,Leonardo Silva,53,2023-08-03,Açores,Masculino
1458,Ana Pereira,68,2024-08-28,Braga,Feminino
1459,Fernanda Lima,42,2023-02-13,Açores,Masculino
1460,Carlos Ferreira,34,2024-10-14,Coimbra,Feminino
1461,Thiago Pereira,84,2024-03-14,Faro,Masculino
1462,Sara Ferreira,50,2023-01-22,Madeira,Feminino
1463,Ana Almeida,24,2024-01-24,Setúbal,Feminino
1464,Igor Santos,84,2023-08-30,Leiria,Feminino
1465,Rafael Silva,46,2024-11-01,Braga,Feminino
1466,Sara Nascimento,58,2024-12-14,Setúbal,Masculino
1467,Katia Santos,21,2024-05-02,Setúbal,Masculino
1468,Helena Pereira,39,2024-01-17,Braga,Masculino
1469,Daniela Silva,79,2023-10-04,Lisboa,Feminino
1470,Igor Pereira,31,2023-08-23,Faro,Feminino
1471,Bruno Rodrigues,84,2024-04-21,Porto,Feminino
1472,Daniela Nascimento,33,2024-09-23,Lisboa,Masculino
1473,Mariana Rodrigues,26,2024-08-11,Lisboa,Feminino
1474,Bruno Costa,73,2024-10-13,Porto,Masculino
1475,Sara Silva,55,2023-11-25,Setúbal,Masculino
1476,Vanessa Almeida,47,2023-04-16,Açores,Masculino
1477,Otávio Almeida,77,2023-10-08,Açores,Masculino
1478,Katia Silva,76,2023-07-09,Évora,Masculino
1479,Daniela Santos,19,2023-04-20,Porto,Masculino
1480,Thiago Oliveira,83,2024-04-01,Évora,Feminino
1481,Patrícia Ferreira,74,2024-06-12,Faro,Masculino
1482,Bruno Silva,34,2024-02-04,Açores,Feminino
1483,Rafael Rodrigues,57,2023-05-02,Madeira,Masculino
1484,Eduardo Nascimento,57,2023-04-12,Évora,Feminino
1485,Leonardo Silva,84,2023-04-29,Coimbra,Masculino
1486,Helena Lima,89,2024-10-25,Setúbal,Feminino
1487,Gabriel Pereira,43,2024-10-10,Évora,Masculino
1488,Patrícia Nascimento,60,2023-05-07,Açores,Feminino
1489,Vanessa Costa,71,2024-01-18,Coimbra,Masculino
1490,Otávio Silva,81,2024-05-09,Lisboa,Masculino
1491,Helena Nascimento,45,2024-04-19,Leiria,Feminino
1492,Mariana Pereira,69,2024-06-14,Lisboa,Feminino
1493,Ana Santos,63,2024-11-19,Madeira,Masculino
1494,Eduardo Costa,74,2024-06-03,Açores,Feminino
1495,Bruno Silva,43,2024-05-31,Braga,Masculino
1496,Helena Costa,40,2024-01-07,Madeira,Masculino
1497,Fernanda Pereira,20,2024-06-22,Braga,Masculino
1498,Ana Oliveira,66,2023-02-18,Porto,Feminino
1499,Gabriel Costa,76,2024-04-18,Évora,Feminino
1500,Fernanda Lima,73,2022-12-22,Porto,Masculino
1501,Eduardo Oliveira,42,2024-06-06,Madeira,Feminino
1502,Leonardo Rodrigues,72,2023-03-09,Faro,Masculino
1503,Vanessa Ferreira,42,2023-06-20,Braga,Masculino
1504,Katia Pereira,24,2023-03-16,Braga,Masculino
1505,Rafael Ferreira,80,2024-05-19,Porto,Feminino
1506,Vanessa Santos,39,2023-07-18,Setúbal,Feminino
1507,Patrícia Lima,77,2024-06-19,Évora,Feminino
1508,Rafael Nascimento,81,2023-08-22,Braga,Feminino
1509,Thiago Silva,44,2024-05-09,Faro,Feminino
1510,Helena Almeida,45,2024-02-10,Setúbal,Feminino
1511,Thiago Oliveira,65,2024-04-03,Madeira,Masculino
1512,Eduardo Santos,55,2023-09-21,Madeira,Feminino
1513,Helena Ferreira,23,2023-08-31,Madeira,Feminino
1514,Natália Nascimento,77,2023-10-04,Setúbal,Feminino
1515,Patrícia Rodrigues,52,2023-11-24,Lisboa,Masculino
1516,Otávio Pereira,51,2023-02-28,Porto,Feminino
1517,Carlos Costa,82,2023-07-13,Madeira,Masculino
1518,Igor Pereira,30,2024-08-20,Porto,Feminino
1519,Bruno Lima,43,2024-01-13,Faro,Feminino
1520,Igor Costa,53,2024-06-07,Açores,Masculino
1521,Sara Costa,19,2024-02-17,Braga,Feminino
1522,Mariana Almeida,19,2023-08-24,Madeira,Masculino
1523,Mariana Pereira,47,2024-05-19,Leiria,Masculino
1524,Rafael Ferreira,88,2023-08-28,Leiria,Feminino
1525,Carlos Rodrigues,42,2023-10-07,Setúbal,Masculino
1526,Otávio Nascimento,89,2024-11-19,Évora,Masculino
1527,Thiago Oliveira,57,2024-12-10,Leiria,Feminino
1528,Katia Pereira,71,2023-10-11,Setúbal,Feminino
1529,Katia Ferreira,20,2023-05-18,Lisboa,Masculino
1530,Eduardo Rodrigues,90,2023-03-16,Açores,Feminino
1531,Mariana Pereira,68,2024-10-15,Madeira,Feminino
1532,Gabriel Nascimento,31,2024-01-18,Açores,Feminino
1533,Juliana Santos,39,2024-09-04,Madeira,Masculino
1534,Bruno Ferreira,80,2024-11-22,Coimbra,Masculino
1535,Carlos Almeida,54,2024-05-23,Faro,Feminino
1536,Rafael Santos,76,2024-10-22,Évora,Masculino
1537,Fernanda Rodrigues,70,2023-11-15,Coimbra,Masculino
1538,Eduardo Lima,71,2023-08-18,Porto,Feminino
1539,Gabriel Oliveira,44,2024-02-06,Setúbal,Feminino
1540,Fernanda Ferreira,57,2023-04-28,Faro,Feminino
1541,Igor Pereira,18,2024-07-26,Leiria,Masculino
1542,Mariana Ferreira,49,2023-06-30,Évora,Feminino
1543,Otávio Nascimento,23,2024-09-17,Braga,Feminino
1544,Leonardo Costa,68,2023-04-02,Coimbra,Feminino
1545,Helena Oliveira,73,2023-09-08,Setúbal,Masculino
1546,Thiago Santos,68,2023-01-04,Lisboa,Masculino
1547,Fernanda Costa,86,2024-02-25,Porto,Masculino
1548,Patrícia Almeida,88,2024-08-17,Évora,Masculino
1549,Daniela Lima,59,2023-10-27,Leiria,Masculino
1550,Igor Pereira,82,2024-11-04,Leiria,Masculino
1551,Carlos Nascimento,66,2024-01-03,Setúbal,Masculino
1552,Mariana Silva,19,2024-04-07,Porto,Masculino
1553,Katia Nascimento,80,2023-09-04,Porto,Masculino
1554,Sara Pereira,74,2024-07-29,Leiria,Feminino
1555,Fernanda Oliveira,20,2023-04-08,Porto,Masculino
1556,Juliana Santos,86,2023-11-15,Coimbra,Masculino
1557,Ana Costa,37,2023-09-25,Évora,Masculino
1558,Gabriel Silva,86,2024-05-12,Leiria,Masculino
1559,Rafael Santos,67,2023-01-13,Braga,Feminino
1560,Bruno Ferreira,18,2024-10-31,Setúbal,Masculino
1561,Helena Rodrigues,48,2024-05-29,Porto,Masculino
1562,Natália Silva,19,2024-01-09,Faro,Masculino
1563,Helena Santos,39,2024-07-01,Lisboa,Feminino
1564,Rafael Santos,59,2024-01-24,Madeira,Masculino
1565,Vanessa Pereira,87,2023-11-11,Setúbal,Masculino
1566,Helena Pereira,31,2023-12-20,Évora,Masculino
1567,Ana Almeida,58,2024-12-07,Setúbal,Masculino
1568,Otávio Pereira,26,2023-02-15,Braga,Feminino
1569,Bruno Santos,45,2023-10-26,Braga,Feminino
1570,Daniela Lima,90,2024-06-27,Braga,Masculino
1571,Vanessa Rodrigues,67,2023-01-25,Coimbra,Feminino
1572,Fernanda Rodrigues,79,2024-10-11,Évora,Masculino
1573,Vanessa Ferreira,75,2023-11-24,Madeira,Masculino
1574,Rafael Ferreira,19,2024-04-25,Lisboa,Masculino
1575,Juliana Pereira,72,2024-04-14,Açores,Masculino
1576,Bruno Oliveira,65,2023-07-28,Braga,Masculino
1577,Eduardo Almeida,44,2023-03-03,Lisboa,Masculino
1578,Vanessa Nascimento,60,2024-08-04,Braga,Feminino
1579,Bruno Lima,71,2023-02-25,Braga,Masculino
1580,Helena Rodrigues,61,2024-04-15,Faro,Masculino
1581,Helena Pereira,66,2023-07-05,Évora,Masculino
1582,Otávio Silva,26,2023-08-04,Porto,Masculino
1583,Bruno Oliveira,44,2024-08-13,Porto,Masculino
1584,Thiago Lima,44,2024-04-22,Madeira,Masculino
1585,Natália Nascimento,57,2024-07-04,Faro,Masculino
1586,Natália Oliveira,49,2024-02-13,Braga,Feminino
1587,Gabriel Costa,79,2024-09-29,Évora,Feminino
1588,Mariana Oliveira,78,2023-09-25,Setúbal,Feminino
1589,Eduardo Nascimento,20,2023-11-25,Setúbal,Masculino
1590,Juliana Ferreira,86,2024-07-16,Madeira,Masculino
1591,Igor Almeida,77,2024-02-10,Leiria,Feminino
1592,Mariana Lima,79,2024-10-07,Évora,Masculino
1593,Patrícia Pereira,37,2024-06-08,Lisboa,Masculino
1594,Rafael Rodrigues,80,2023-11-01,Setúbal,Feminino
1595,Leonardo Almeida,80,2024-02-08,Açores,Masculino
1596,Natália Silva,33,2023-11-21,Açores,Masculino
1597,Gabriel Almeida,50,2023-12-29,Madeira,Feminino
1598,Leonardo Silva,67,2023-10-12,Faro,Masculino
1599,Patrícia Silva,64,2023-03-14,Lisboa,Masculino
1600,Igor Ferreira,76,2023-01-22,Coimbra,Feminino
1601,Helena Ferreira,38,2024-12-07,Porto,Masculino
1602,Mariana Almeida,28,2023-07-08,Faro,Feminino
1603,Fernanda Almeida,50,2023-01-11,Braga,Feminino
1604,Thiago Costa,70,2024-09-19,Porto,Feminino
1605,Eduardo Costa,44,2023-11-08,Braga,Masculino
1606,Fernanda Nascimento,18,2024-09-11,Porto,Feminino
1607,Rafael Almeida,54,2023-10-05,Coimbra,Masculino
1608,Leonardo Oliveira,35,2024-05-31,Leiria,Masculino
1609,Rafael Santos,75,2023-05-19,Faro,Masculino
1610,Gabriel Silva,41,2024-06-06,Braga,Feminino
1611,Otávio Ferreira,31,2023-03-09,Coimbra,Masculino
1612,Juliana Santos,66,2024-08-14,Braga,Masculino
1613,Katia Silva,48,2023-08-18,Leiria,Masculino
1614,Ana Silva,52,2024-12-12,Açores,Masculino
1615,Daniela Pereira,84,2024-12-12,Setúbal,Feminino
1616,Patrícia Nascimento,61,2023-04-11,Setúbal,Feminino
1617,Leonardo Rodrigues,58,2024-04-18,Évora,Feminino
1618,Mariana Ferreira,25,2023-12-21,Évora,Masculino
1619,Ana Nascimento,69,2024-07-30,Lisboa,Masculino
1620,Rafael Costa,49,2023-12-08,Leiria,Feminino
1621,Rafael Almeida,42,2024-12-16,Évora,Masculino
1622,Leonardo Silva,59,2023-01-25,Leiria,Masculino
1623,Vanessa Nascimento,69,2023-04-02,Porto,Feminino
1624,Natália Nascimento,30,2023-11-21,Braga,Masculino
1625,Eduardo Lima,82,2024-11-17,Coimbra,Feminino
1626,Carlos Costa,88,2023-08-29,Coimbra,Feminino
1627,Daniela Nascimento,87,2024-04-17,Faro,Masculino
1628,Fernanda Santos,31,2023-10-01,Lisboa,Masculino
1629,Katia Almeida,53,2024-05-08,Braga,Feminino
1630,Daniela Oliveira,86,2023-03-12,Leiria,Masculino
1631,Katia Pereira,26,2023-03-01,Évora,Feminino
1632,Mariana Lima,73,2024-04-25,Faro,Feminino
1633,Daniela Costa,29,2024-08-27,Porto,Feminino
1634,Thiago Pereira,32,2023-05-13,Évora,Masculino
1635,Katia Almeida,18,2024-02-05,Lisboa,Masculino
1636,Mariana Almeida,58,2023-12-12,Coimbra,Masculino
1637,Daniela Almeida,19,2023-06-17,Leiria,Feminino
1638,Eduardo Costa,46,2023-07-27,Leiria,Masculino
1639,Vanessa Costa,36,2023-02-07,Lisboa,Feminino
1640,Juliana Lima,33,2024-03-14,Açores,Feminino
1641,Gabriel Nascimento,55,2022-12-29,Setúbal,Masculino
1642,Katia Oliveira,44,2024-05-03,Lisboa,Masculino
1643,Patrícia Almeida,56,2023-02-13,Coimbra,Masculino
1644,Sara Almeida,61,2023-10-14,Leiria,Feminino
1645,Mariana Almeida,27,2023-06-28,Braga,Feminino
1646,Gabriel Lima,68,2024-09-11,Coimbra,Feminino
1647,Thiago Silva,56,2023-09-08,Coimbra,Masculino
1648,Otávio Nascimento,55,2024-07-24,Faro,Masculino
1649,Gabriel Silva,64,2023-05-10,Porto,Masculino
1650,Mariana Almeida,39,2024-10-23,Porto,Feminino
1651,Patrícia Oliveira,24,2024-08-21,Madeira,Feminino
1652,Thiago Almeida,37,2023-03-18,Setúbal,Masculino
1653,Bruno Santos,48,2023-11-09,Leiria,Feminino
1654,Vanessa Oliveira,66,2023-01-11,Porto,Feminino
1655,Mariana Costa,74,2023-12-09,Lisboa,Masculino
1656,Daniela Santos,33,2023-08-07,Madeira,Masculino
1657,Ana Ferreira,79,2024-03-14,Porto,Masculino
1658,Mariana Nascimento,73,2024-02-18,Açores,Masculino
1659,Daniela Rodrigues,26,2022-12-20,Madeira,Masculino
1660,Mariana Silva,68,2023-05-30,Madeira,Feminino
1661,Carlos Lima,86,2022-12-20,Porto,Masculino
1662,Daniela Oliveira,41,2024-12-14,Madeira,Feminino
1663,Katia Santos,23,2024-08-10,Açores,Masculino
1664,Fernanda Santos,89,2024-04-01,Lisboa,Masculino
1665,Daniela Lima,56,2023-12-13,Madeira,Masculino
1666,Natália Silva,49,2024-02-16,Lisboa,Feminino
1667,Sara Nascimento,35,2023-05-09,Leiria,Feminino
1668,Rafael Rodrigues,86,2023-07-16,Faro,Masculino
1669,Bruno Pereira,22,2024-06-10,Coimbra,Feminino
1670,Gabriel Oliveira,88,2024-05-12,Açores,Feminino
1671,Igor Oliveira,72,2024-10-04,Madeira,Feminino
1672,Igor Almeida,38,2023-11-06,Leiria,Masculino
1673,Igor Almeida,36,2023-06-20,Faro,Masculino
1674,Igor Pereira,65,2023-05-22,Madeira,Masculino
1675,Natália Oliveira,58,2023-10-02,Setúbal,Masculino
1676,Vanessa Pereira,27,2024-03-18,Porto,Masculino
1677,Sara Almeida,26,2024-01-17,Porto,Feminino
1678,Katia Costa,36,2024-05-02,Braga,Masculino
1679,Daniela Almeida,46,2023-11-28,Porto,Masculino
1680,Fernanda Lima,57,2023-04-27,Leiria,Masculino
1681,Rafael Rodrigues,54,2023-06-04,Braga,Masculino
1682,Bruno Oliveira,58,2023-11-17,Coimbra,Feminino
1683,Sara Lima,69,2023-08-19,Açores,Masculino
1684,Igor Silva,83,2022-12-20,Coimbra,Masculino
1685,Eduardo Almeida,90,2024-03-21,Lisboa,Feminino
1686,Helena Ferreira,71,2022-12-27,Leiria,Masculino
1687,Otávio Rodrigues,77,2023-07-24,Braga,Feminino
1688,Natália Lima,47,2024-02-11,Porto,Feminino
1689,Natália Rodrigues,29,2023-03-11,Porto,Masculino
1690,Helena Santos,39,2023-05-10,Lisboa,Masculino
1691,Juliana Lima,81,2024-12-09,Setúbal,Masculino
1692,Patrícia Nascimento,83,2023-01-18,Madeira,Masculino
1693,Mariana Silva,42,2024-12-12,Setúbal,Feminino
1694,Helena Lima,23,2023-04-08,Leiria,Masculino
1695,Rafael Pereira,40,2024-10-04,Évora,Masculino
1696,Rafael Rodrigues,24,2023-10-14,Leiria,Feminino
1697,Fernanda Rodrigues,32,2024-01-08,Faro,Masculino
1698,Juliana Costa,79,2024-02-23,Braga,Masculino
1699,Ana Ferreira,68,2024-05-11,Braga,Masculino
1700,Otávio Ferreira,80,2024-10-22,Évora,Masculino
1701,Vanessa Nascimento,60,2024-02-18,Évora,Masculino
1702,Ana Rodrigues,41,2023-11-04,Évora,Masculino
1703,Daniela Almeida,80,2024-05-31,Porto,Masculino
1704,Natália Santos,80,2024-12-12,Coimbra,Feminino
1705,Helena Nascimento,68,2023-12-02,Braga,Feminino
1706,Natália Oliveira,86,2024-03-19,Porto,Feminino
1707,Otávio Oliveira,35,2023-12-23,Setúbal,Masculino
1708,Leonardo Pereira,32,2024-06-08,Braga,Masculino
1709,Eduardo Almeida,71,2024-01-15,Lisboa,Masculino
1710,Gabriel Nascimento,52,2024-08-20,Setúbal,Feminino
1711,Sara Nascimento,34,2024-01-22,Setúbal,Feminino
1712,Eduardo Santos,31,2024-11-28,Coimbra,Masculino
1713,Leonardo Lima,19,2023-01-19,Faro,Masculino
1714,Katia Almeida,19,2023-10-02,Leiria,Feminino
1715,Juliana Nascimento,28,2023-10-07,Faro,Masculino
1716,Rafael Oliveira,49,2024-03-07,Porto,Feminino
1717,Helena Almeida,43,2023-08-22,Porto,Masculino
1718,Gabriel Ferreira,37,2024-04-29,Porto,Masculino
1719,Mariana Silva,53,2024-06-06,Coimbra,Feminino
1720,Ana Ferreira,43,2024-09-17,Lisboa,Feminino
1721,Natália Lima,57,2023-01-03,Faro,Masculino
1722,Katia Almeida,79,2024-10-18,Madeira,Feminino
1723,Bruno Costa,32,2024-03-19,Évora,Feminino
1724,Leonardo Almeida,49,2024-01-27,Lisboa,Masculino
1725,Bruno Silva,24,2023-02-12,Évora,Masculino
1726,Juliana Nascimento,53,2023-04-08,Porto,Feminino
1727,Fernanda Costa,80,2023-12-13,Évora,Feminino
1728,Daniela Santos,19,2023-01-20,Madeira,Masculino
1729,Katia Rodrigues,64,2023-04-26,Madeira,Feminino
1730,Helena Costa,44,2023-05-01,Setúbal,Masculino
1731,Daniela Oliveira,33,2024-11-07,Açores,Masculino
1732,Gabriel Nascimento,30,2024-10-04,Madeira,Feminino
1733,Juliana Nascimento,43,2023-06-22,Coimbra,Masculino
1734,Eduardo Pereira,71,2023-06-05,Braga,Feminino
1735,Leonardo Nascimento,33,2023-09-30,Porto,Feminino
1736,Natália Lima,82,2024-11-27,Coimbra,Feminino
1737,Eduardo Costa,23,2023-05-20,Lisboa,Masculino
1738,Mariana Nascimento,86,2023-07-13,Porto,Masculino
1739,Otávio Lima,67,2023-05-24,Setúbal,Feminino
1740,Vanessa Costa,44,2024-06-14,Lisboa,Masculino
1741,Thiago Pereira,19,2023-07-13,Leiria,Feminino
1742,Juliana Pereira,55,2022-12-25,Braga,Masculino
1743,Fernanda Pereira,23,2023-06-22,Faro,Feminino
1744,Bruno Oliveira,53,2024-08-05,Braga,Masculino
1745,Helena Pereira,86,2024-08-23,Lisboa,Feminino
1746,Vanessa Rodrigues,59,2024-09-25,Madeira,Feminino
1747,Eduardo Almeida,55,2024-01-22,Lisboa,Masculino
1748,Leonardo Pereira,53,2024-06-22,Braga,Masculino
1749,Sara Ferreira,31,2023-01-15,Setúbal,Feminino
1750,Vanessa Lima,44,2023-09-24,Faro,Feminino
1751,Igor Pereira,68,2024-07-13,Leiria,Masculino
1752,Natália Rodrigues,36,2023-08-17,Porto,Feminino
1753,Fernanda Nascimento,41,2024-06-22,Faro,Feminino
1754,Fernanda Costa,20,2024-02-06,Coimbra,Masculino
1755,Mariana Ferreira,42,2024-10-09,Coimbra,Masculino
1756,Natália Pereira,76,2023-02-28,Setúbal,Masculino
1757,Rafael Oliveira,19,2023-04-12,Porto,Feminino
1758,Mariana Silva,32,2024-12-06,Lisboa,Masculino
1759,Helena Santos,52,2024-07-26,Açores,Masculino
1760,Ana Santos,87,2024-01-08,Porto,Masculino
1761,Eduardo Nascimento,90,2023-09-22,Coimbra,Feminino
1762,Katia Nascimento,37,2024-04-14,Lisboa,Feminino
1763,Sara Santos,20,2024-11-04,Porto,Feminino
1764,Daniela Lima,71,2024-07-27,Lisboa,Masculino
1765,Ana Pereira,72,2023-11-21,Coimbra,Feminino
1766,Juliana Pereira,67,2023-01-16,Porto,Feminino
1767,Fernanda Santos,46,2024-09-06,Braga,Feminino
1768,Carlos Ferreira,60,2024-08-20,Évora,Masculino
1769,Bruno Ferreira,37,2024-06-20,Setúbal,Feminino
1770,Vanessa Oliveira,72,2024-07-19,Braga,Feminino
1771,Leonardo Santos,52,2023-07-27,Évora,Feminino
1772,Carlos Silva,37,2023-02-17,Coimbra,Feminino
1773,Eduardo Almeida,75,2023-08-18,Porto,Masculino
1774,Thiago Almeida,53,2024-07-24,Porto,Feminino
1775,Eduardo Oliveira,67,2023-12-24,Évora,Feminino
1776,Natália Nascimento,70,2023-04-13,Évora,Masculino
1777,Helena Almeida,71,2023-06-06,Leiria,Feminino
1778,Sara Lima,47,2023-11-22,Porto,Feminino
1779,Rafael Ferreira,46,2022-12-31,Porto,Masculino
1780,Leonardo Silva,44,2024-12-02,Évora,Feminino
1781,Eduardo Santos,25,2023-12-28,Évora,Masculino
1782,Juliana Nascimento,36,2023-06-04,Setúbal,Masculino
1783,Gabriel Pereira,25,2024-07-31,Porto,Masculino
1784,Mariana Silva,72,2023-12-05,Lisboa,Masculino
1785,Thiago Santos,79,2023-04-21,Coimbra,Masculino
1786,Eduardo Rodrigues,36,2024-09-30,Faro,Masculino
1787,Ana Ferreira,71,2024-07-19,Coimbra,Feminino
1788,Eduardo Lima,56,2023-08-26,Setúbal,Feminino
1789,Otávio Silva,54,2024-08-28,Coimbra,Masculino
1790,Bruno Ferreira,40,2023-07-23,Coimbra,Masculino
1791,Mariana Almeida,76,2023-06-01,Braga,Feminino
1792,Helena Almeida,38,2024-03-16,Porto,Feminino
1793,Eduardo Pereira,69,2023-03-27,Lisboa,Masculino
1794,Mariana Oliveira,89,2023-04-10,Porto,Feminino
1795,Patrícia Rodrigues,69,2023-11-26,Coimbra,Masculino
1796,Leonardo Almeida,42,2024-03-18,Porto,Masculino
1797,Carlos Rodrigues,60,2024-11-21,Faro,Feminino
1798,Fernanda Lima,31,2024-10-14,Faro,Masculino
1799,Juliana Pereira,88,2024-05-27,Lisboa,Masculino
1800,Igor Santos,90,2023-05-21,Lisboa,Feminino
1801,Bruno Silva,58,2024-09-15,Braga,Masculino
1802,Leonardo Costa,68,2023-07-26,Faro,Feminino
1803,Mariana Rodrigues,34,2022-12-31,Porto,Feminino
1804,Natália Lima,30,2023-07-24,Coimbra,Masculino
1805,Thiago Almeida,79,2023-04-29,Lisboa,Feminino
1806,Fernanda Oliveira,77,2024-09-30,Porto,Masculino
1807,Gabriel Oliveira,38,2023-07-25,Madeira,Feminino
1808,Otávio Oliveira,61,2024-02-26,Évora,Feminino
1809,Bruno Almeida,48,2024-05-20,Açores,Masculino
1810,Eduardo Ferreira,81,2024-09-11,Lisboa,Masculino
1811,Juliana Lima,29,2023-07-28,Porto,Feminino
1812,Katia Oliveira,55,2024-07-07,Porto,Feminino
1813,Thiago Rodrigues,63,2024-09-19,Porto,Masculino
1814,Otávio Costa,78,2024-04-01,Leiria,Masculino
1815,Daniela Ferreira,80,2024-11-09,Évora,Feminino
1816,Mariana Almeida,34,2023-09-25,Évora,Feminino
1817,Leonardo Santos,70,2023-07-20,Leiria,Feminino
1818,Bruno Ferreira,25,2024-04-13,Madeira,Masculino
1819,Eduardo Santos,55,2023-12-01,Coimbra,Feminino
1820,Carlos Pereira,67,2023-09-03,Porto,Feminino
1821,Otávio Nascimento,86,2023-08-31,Porto,Masculino
1822,Fernanda Santos,68,2023-10-03,Faro,Feminino
1823,Katia Santos,58,2024-01-04,Açores,Feminino
1824,Gabriel Nascimento,32,2024-03-09,Leiria,Masculino
1825,Sara Oliveira,78,2024-07-23,Faro,Feminino
1826,Thiago Silva,66,2024-10-17,Évora,Feminino
1827,Patrícia Pereira,24,2024-05-17,Lisboa,Feminino
1828,Igor Costa,40,2024-09-25,Coimbra,Masculino
1829,Igor Almeida,28,2024-02-18,Leiria,Feminino
1830,Rafael Pereira,51,2024-06-14,Lisboa,Masculino
1831,Natália Rodrigues,56,2024-07-04,Faro,Feminino
1832,Natália Nascimento,78,2023-06-20,Coimbra,Feminino
1833,Leonardo Ferreira,67,2024-12-09,Madeira,Masculino
1834,Carlos Ferreira,36,2024-01-23,Évora,Masculino
1835,Eduardo Nascimento,36,2023-07-27,Évora,Masculino
1836,Natália Costa,84,2024-12-16,Leiria,Masculino
1837,Otávio Ferreira,30,2024-11-12,Faro,Masculino
1838,Natália Lima,39,2023-04-14,Setúbal,Masculino
1839,Leonardo Pereira,42,2023-01-24,Açores,Masculino
1840,Leonardo Rodrigues,20,2024-02-14,Braga,Masculino
